textID,pre_formatted,match,post_formatted,surface,inverse,contracted,uniqueID,batch
241699,"And it has been reported all over the world as a landmark -- why is it landmark, because six people in Florida made this decision? 
@!CLARK-FRESHMAN: Well, it is going to cost potentially, billions and billions of dollars. In most cases, you would have one or two plaintiffs, perhaps a group of plaintiffs bringing the case and then if there was a loss, it was what their particular medical damages were, their loss of income. What this has done is to say if this is upheld on appeal or if this settles, which I think is quite likely, that ",everyone in the state of Florida up until now who has been damaged will not have to hire their own expert witnesses,", will not have to go mano-a-mano against the tobacco companies and prove that smoking causes cancer. All they'll have to do is show what their particular medical expenses and out-of-pocket @ @ @ @ @ @ @ @ @ @ floodgates here in Miami.",no one (in the state of Florida up until now who has been damaged) will have to hire their own expert witnesses,not all (in the state of Florida up until now who have been damaged) will have to hire their own expert witnesses,0,297,63
241699,"And it has been reported all over the world as a landmark -- why is it landmark, because six people in Florida made this decision? 
@!CLARK-FRESHMAN: Well, it is going to cost potentially, billions and billions of dollars. In most cases, you would have one or two plaintiffs, perhaps a group of plaintiffs bringing the case and then if there was a loss, it was what their particular medical damages were, their loss of income. What this has done is to say if this is upheld on appeal or if this settles, which I think is quite likely, that everyone in the state of Florida up until now who has been damaged will not have to hire their own expert witnesses, ",[everyone in the state of Florida up until now who has been damaged] will not have to go mano-a-mano against the tobacco companies and prove that smoking causes cancer,. All they'll have to do is show what their particular medical expenses and out- of-pocket @ @ @ @ @ @ @ @ @ @ floodgates here in Miami. ,no one (in the state of Florida up until now who has been damaged) will have to go mano-a-mano against the tobacco companies and prove that smoking causes cancer,not all (in the state of Florida up until now who have been damaged) will have to go mano-a-mano against the tobacco companies and prove that smoking causes cancer,0,298,64
244588,"Right now prosecutors in L.A. are trying to figure out how many people were framed or beaten or shot, how many people have been sent to jail wrongly, how many laws the police broke to fight a nasty @ @ @ @ @ @ @ @ @ @ And for the rest of us this question, not could it happen anywhere, but is it happening to one degree or another everywhere? We begin in Los Angeles tonight with ABC's Judy Muller. 
JUDY MULLER, ABC News: ( voice-over ) At today's police academy graduation in Los Angeles, some words of warning from the chief. 
Chief BERNARD PARKS, Los Angeles Police Department: ","Every officer that we know of that has gone bad in the past did not start off walking into a bank and robbing it of $720,000 or going into a property room and stealing six pounds of cocaine",. They started off with small things. ,"none (that we know of that have gone bad in the past) started off walking into a bank and robbing it of $720,000 or going into a property room and stealing six pounds of cocaine","not all (that we know of that have gone bad in the past) started off walking into a bank and robbing it of $720,000 or going into a property room and stealing six pounds of cocaine",0,299,65
54263," @!MARK-PHILLIPS-repo: @(Voiceover) Surely, if anyone can teach us how to live in a sex-obsessed society, it's the French. While they don't actually claim to have invented sex here, they do like to think they know more about it than we do. Well, maybe. But in the land that invented the French kiss, ",everything is not always what it seems,". Some of the French, in fact, have forgotten how to be lovers. ",nothing is always what it seems,not all things are always what they seem,0,300,66
57279,"But on the whole, they seem to have represented extremes, because when Jefferson took office -- and one would hope that this might be a model to whoever takes office on January 20 -- he made an absolutely wonderful inaugural address, in which he said, 'Look' -- the words are his -- 'we are all Republicans, we are all Federalists,' by which he meant that the Republicans didn't really want to pull apart the union, and the Federalists didn't really want to reinstall the monarchy. He said, 'We are one people. We have a wonderful future ahead of us, a great continent. @ @ @ @ @ @ @ @ @ @ but ",every difference of opinion is not a difference of principle,. We have called brethren by different names. ,none are a difference of principle,not all are a difference of principle,0,301,67
74199,"Instead, he badmouths people, insults people, and has a crass attitude toward anyone who has got problems, or is weaker than he is as a governor and a wrestler. And I do @ @ @ @ @ @ @ @ @ @ money from it. I think it's unethical. 
@!MAN: ",Everything I've heard him say has not been ... Good,", you know, hasn't been right. 
@!MAN: I personally don't think he's taken much time to be governor. ",nothing (that I've heard him say) has been good,not all things (that I've heard him say) have been good,0,302,68
74199,"Instead, he badmouths people, insults people, and has a crass attitude toward anyone who has got problems, or is weaker than he is as a governor and a wrestler. And I do @ @ @ @ @ @ @ @ @ @ money from it. I think it's unethical. 
@!MAN: Everything I've heard him say has not been ... good, you know, ",[everything I've heard him say] hasn't been right,". 
@!MAN: I personally don't think he's taken much time to be governor. ",nothing (that I've heard him say) has been right,not all things (that I've heard him say) have been right,0,303,69
135996," @!Mr-HICKEY: Sure. I remember my car running out of gas when I was a student. I -- you know, we've heard anecdotal stories of people putting their college tuition money in, taking those kinds of risks here. I think it's -- if it was true that ",everyone was not taking risks," and was just putting a little bit of money into the stock market, then everything would @ @ @ @ @ @ @ @ @ @ the case. 
McCHESNEY: Do you think that seeing the air let of tires of some of the -- I think the most vulnerable stocks, as I understand it, in this situation are the what we call business-to-consumer Internet commerce stocks, selling everything from cars to kitchen sinks on the Internet.",no one was taking risks,not all were taking risks,0,304,70
146781,"He told one of his friends, when he subsequently did return, that he decided that he missed the bright lights of Broadway @ @ @ @ @ @ @ @ @ @ And yet he fantasied about a north that didn't exist when he was in New York. He fantasied about an America that didn't exist when he was back in Greenland. ",Everywhere he wandered was not the place he ultimately wanted to be,. Where did he end up? ,no place (where he wandered) was the place he ultimately wanted to be,not all the places (where he wandered) were the places he ultimately wanted to be,0,305,71
178053,"STEPANEK: Yes, I think so, especially now when we're seeing the proliferation in the use of the Web and longer and longer work hours, which necessitate, for example, my using the Web to make a doctor's appointment or my wanting to notify my husband to pick up some milk on the way home from work and so on and so forth. While these things are not very objectionable, they are very much personal and not related to @ @ @ @ @ @ @ @ @ @ that are encouraging and, in fact, some that even fund additional ISP access to their workers. For example, you can have an AOL account and then your Business Week account, for example. And ",everything that goes through your AOL account is not to be monitored,", but everything on your Business Week account is. One is private.",nothing (that goes through your AOL account) is to be monitored,not all things (that go through your AOL account) are to be monitored,0,306,72
187889," @!KING Hi 
@!CALLER Drew, you are by far the sexiest man on television 
@!CAREY God bless you 
@!CALLER But the question I have @ @ @ @ @ @ @ @ @ @ ... ""Whose Line"" is so great because my -- the whole family watches it, and the kids just absolutely think it's wonderful and -- ",is everything truly not scripted,"? 
CAREY: It's all made up. ",is nothing truly scripted,are not all things truly scripted,0,307,73
208397,"And our young people, they are not cynical. They are not sitting home @ @ @ @ @ @ @ @ @ @ care about the future of your country, don't you? Yes, you do. And ",everybody is not sitting home waiting for some pollster to call,", right? You care about this country because you love this country, you know what works best for this country, you know that we are on the right track in this country, and it makes a difference who you elect.",nobody is sitting home waiting for some pollster to call,not all are sitting home waiting for some pollster to call,0,308,74
22124,"He thinks he's normal. If you're going to fake it, you're not going to lie about having the negative aspects. 
@!STAHL-@1voice-over: And she says he can seem normal. 
@!RYAN: Almost ",everything he tells me is not true,", but it sounds very normal sometimes.  Like, he'll tell me about his mother having a breast cancer operation a month ago.",nothing (that he tells me) is true,not all things (that he tells me) are true,0,309,75
22588,"DONALD-RUMSFELD-S: And Mr. Chairman, we need every nickel of it. The budget request does not solve the problems of the department. It begins to repair the damage thats been done by a long period of underfunding and overuse. 
@!SEN-ERNEST-HOLLING: You're saying every nickel is needed, but you can tell from the questioning ",everybody is not going to vote for every nickel,". 
@!MARTIN-@1on-camera: The Bush administration came into office vowing to transform the armed services, but so far, it looks very much like the same old military with the same old strategy and the same old complaints about too many missions and not enough money.",nobody is going to vote for every nickel,not all are going to vote for every nickel,0,310,76
74597," @!DR-SHARADA-JAIN: The doctors feel that the government machinery works so slow -- so slow -- that nobody can touch them and that's why probably the fear complex is not there with them. And if one or two is cornered, the media publicizes it, something can be done about it. 
@!FRED-DE-SAM-LAZARO: Early in May, India's supreme court did, in fact, order the government to step up its enforcement of the anti-sex determination law, something that even Dr. Kakodkar supports if it is done properly, he says. 
@!PRAKASH-KADKOKAR: If it's uniform, I mean, ",everybody is not going to do it,", then it's a different story. So unless the government really puts its, you know, foot down and decides to, you know, act really tough with people who are doing this, I don't think there is @ @ @ @ @ @ @ @ @ @",nobody is going to do it,not all are going to do it,0,311,77
152599,"It's in its brain, in its spinal cord and some other tissues of its central nervous system. If you can prevent those parts of an animal from getting to other animals, you can prevent the spread of the disease. Here in the United States, the most important thing we have for stopping the spread of the disease is a ban that was put in place by the Food and Drug Administration back in 1997 on practices that could spread those parts from a sick cow to other cows. Now we know that that system doesn't work perfectly, and we know that ",everybody's not doing the best job they could complying with those rules,". But even with incomplete compliance, our study @ @ @ @ @ @ @ @ @ @ United States. ",nobody is doing the best job they could complying with those rules,not all are doing the best job they could complying with those rules,0,312,78
174886,"You are the man! You are the man! Springer is down! 
UNIDENTIFIED MALE: I felt that I let them down by doing that, and just ",everything was not going according to the plan,"
@!MCINTYRE When get the ladder open, they discover it's too short. ",nothing was going according to the plan,not all things were going according to the plan,0,313,1
57682,"Death is a subject Whedon tackles often, but one of the things he does from time to time in ""Buffy"" and in ""Angel"" is to kill off very @ @ @ @ @ @ @ @ @ @ mom and Willow's girlfriend, Tara. I asked him why he does that. 
@!Mr-WHEDON: Well, I do it because I want to keep people afraid, I want to keep people in suspense. I want people to understand that ",everything is not perfectly safe,". The problem with doing a horror show on television is that you know your main characters are coming back week to week, and you don't really care about, you know, somebody who just showed up for one episode. ",nothing is perfectly safe,not all things are perfectly safe,0,314,2
72594,"You heard, 'Everybody talks about it. Everybody's doing it. Everybody thinks it's OK.' First off, ",everybody's not doing it,", and the ones who aren't are looking at -- at these people like they've lost their minds. And you've got to understand that if kids feel special at home, they will set high standards out in the world.",nobody is doing it,not all are doing it,0,315,3
86997,"But the country has been torn by war. Schools have been corrupted and closed @ @ @ @ @ @ @ @ @ @ been scared to be curious. The capital is still beset by shortages and gloom. 
@!Mr-RAHEEN: After 23 years of disastrous situation, ",everything will not be OK over the night,". 
@!SIMON: I mean, speaking of the night as we're speaking the lights just went off. ",nothing will be OK over the night,not all things will be OK over the night,0,316,4
178799,They'd love to be able run on the economy against President Bush in the midterm elections. But poll after poll shows that the American people don't blame this president for the economic downturn. I'm sure the White House is very happy about that. ,Everything they've thrown out to the administration so far -- and they shouldn't get cocky -- has not worked,. They have not been able to get traction. ,nothing (that they've thrown out to the administration so far) has worked,not all things (that they've thrown out to the administration so far) have worked,0,317,5
217091," @!MACVICAR By now we all know what it looks like. Israel has been left on the defensive. 
COL. MIRI EISEN, ISRAELI MILITARY INTELLIGENCE: Israel is not here standing and saying, Whoa, everything [is] hunky-dory. ",Everything's not hunky-dory,. Bad things happened,nothing is hunky-dory,not all things are hunky-dory,0,318,6
5197,"O'REILLY: No, I know. There are social injustices. Look, any ... 
@!WHITE: Right. 
O'REILLY: ... clear-thinking American knows ... 
@!WHITE: So ",everybody is not given an opportunity,". 
O'REILLY: Any clear-thinking American knows it's much harder for African-Americans to make it in the USA than it is for whites @ @ @ @ @ @ @ @ @ @ it can be done. ",nobody is given an opportunity,not all are given an opportunity,0,319,7
16795,"So if you're staying up late at night worrying about the debt ceiling, let me put you at ease. Not to worry. 
@!WILLIAMS: In other words, the fact that the government just keeps spending and spending and spending and everybody is worried about the amount of this expense ... 
@!HUME: ",Everybody's not,". 
@!WILLIAMS: The fact that President Clinton left a surplus and we now have a huge deficit ... ",nobody is,not all are,0,320,8
22121,"There are no aspects of it @ @ @ @ @ @ @ @ @ @ the crime happened and all those very specific things are disproven. 
MORIARTY: For example, Marty told police that he used a barbell and a kitchen knife as murder weapons, but not a trace of blood was found -- even when they were microscopically examined. 
Lead detective James McCready: @(on-camera): If he cleaned off the weapons, why wasn't any blood found in the plumbing? 
@!MCCREADY: ",Every confession does not have 100 percent of the truth in it,", because they don't give you the whole truth. 
@!MORIARTY-@1voice-o: The forensics team found bloody glove prints at the scene, but Marty never mentioned wearing gloves, and those gloves were never found. ",none have 100 percent of the truth in them,not all have 100 percent of the truth in them,0,321,9
55292," @!Dr-SPIEGEL: A little bit skeptical. Fine. Fine. 
@!BRAVER: @(Voiceover) I knew that ",everyone is not hypnotizable,", but after a short test ... 
@!Dr-SPIEGEL: Do you tend to live more in the past, the present, the future or all three? ",no one is hypnotizable,not all are hypnotizable,0,322,10
57981," @!Mr-MANILOW: Not when I play it. 
@!GROSS: Not when you played it. The whole "" Lady Of Spain "" bit? 
@!Mr-MANILOW: Yeah, I think ","every Jewish and Italian boy can not get out of Brooklyn, New York",", unless he learns how to play the accordion. There's a guard at the Brooklyn Bridge and @ @ @ @ @ @ @ @ @ @ you can go over the bridge.","none can get out of Brooklyn, New York","not all can get out of Brooklyn, New York",0,323,11
126098,"But the question of whether the THTs are sufficiently prepared for the missions they face in Iraq has gotten high-level attention. A report from the Army's Joint Readiness Training Center last fall concluded that poorly trained or weak human team @ @ @ @ @ @ @ @ @ @ The Army report also concluded that what good intelligence the human teams did collect was not always well used by the commanders to whom it was given. Former human team leader David DeBatto agrees. 
@!Mr-DeBATTO: ",Everywhere from the lower echelon commanders all the way up to the corps and headquarters level officers really did not have a firm understanding of what the human resources could offer to them,". So very, very often, the information that we compiled and sent up the chain of command was never used, and that did create a lot of frustration among the human teams. ",no sector (from the lower echelon commanders all the way up to the corps and headquarters level officers) really had a firm understanding of what the human resources could offer to them,not all sectors (from the lower echelon commanders all the way up to the corps and headquarters level officers) really had a firm understanding of what the human resources could offer to them,0,324,12
150780," @!Prof-WINEGARDNER: Mm-hmm, sure. 
@!SIMON: How do you handle that question? 
@!Prof-WINEGARDNER: Well, the idea that you write about something and therefore that means that you're saying that everybody is like this. No, ",everyone's not like this,. That's why it's a book. ,no one is like this,not all are like this,0,325,13
167797," @!MATTHEWS Forget the management. Theyre all big shots 
@!BLAIR No. 
( CROSSTALK ) 
MATTHEWS: ",Everybody in this -- in the Manhattan world right now is not a rich guy,. They're not some snot.,nobody (in the Manhattan world right now) is a rich guy,not all (in the Manhattan world right now) are rich guys,0,326,14
182499,"She's live in Biloxi, Mississippi, kind of on the outer edge of the storm, but still experiencing some flooding there -- good morning, Susan. 
SUSAN CANDIOTTI, CNN CORRESPONDENT: Good morning to you, Carol. Yes, people here feel very, very fortunate to find themselves on the west side of the storm, the weaker side of the storm here. And authorities still very happy, nevertheless, that they moved everyone to higher ground, ordered those mandatory evacuations, even though ",everybody did not follow them,". We're happy to report to you, I @ @ @ @ @ @ @ @ @ @ ",nobody followed them,not all followed them,0,327,15
188095," @!KING Annette, Louisiana, hello 
@!CALLER Hi. My question for Mr. Eisner was, MGM is one of my favorite places in Disneyworld and one of my favorite attractions there is the animation studios, and now the studio, the animation studio there is closed, and everything has moved to California, and I wanted to know how you justified doing that 
@!EISNER Well, ",everything has not moved to California,. We will still be demonstrating animation in Florida. ,nothing has moved to California,not all things have moved to California,0,328,16
188099,"You know I've got the smallest ( UNINTELLIGIBLE ) in the world 
@!KING So accept what life gave you? 
OSBOURNE: Accept it and move on, you know. It -- ",everything in life can not be perfect,. Nobody's life is perfect,nothing (in life) can be perfect,not all things (in life) can be perfect,0,329,17
207530," @!LEIBOVICH Thank you, Lisa. I think I'm the journalistic equivalent of Hunt's ketchup in the Heinz circle. But I think that, yes, there are going to be certain stories that campaigns don't like and the subjects don't like. I mean @ @ @ @ @ @ @ @ @ @'s -- you know, ",everyone who came after Mark to profile Teresa did not expect her to be as forthcoming," because of the, you know ... 
KURTZ: Figuring that she would be gun shy ",no one (who came after Mark to profile Teresa) expected her to be as forthcoming,not all (who came after Mark to profile Teresa) expected her to be as forthcoming,0,330,18
207552," @!PLANTE But let me remind you of one thing here. @ @ @ @ @ @ @ @ @ @ president. Not all will choose to have the grand state funeral, the lying in state, the funeral at the National Cathedral. Any president can have that 
@!KURTZ But ",every president can not necessarily have a week of wall to wall coverage,". Jimmy Carter or Gerald Ford dies -- and I hope that doesn't happen ... 
PLANTE: No ",none can necessarily have a week of wall to wall coverage,not all can necessarily have a week of wall to wall coverage,0,331,19
11496,"Plus Hurricane Wilma provided some memorable images in Florida today. We'll show you some of the most dramatic video coming up on ""Hannity and Colmes."" 
@(BEGIN-VIDEO-CLIP) 
@!UNIDENTIFIED-MALE: We're trying to keep our eyes open here for debris flying at us. But ",everything is not tied down," @ @ @ @ @ @ @ @ @ @ churned up like a washing machine out there and a lot of the water is coming up over and onto the main street over here. 
@(END-VIDEO-CLIP) 
@!HANNITY: A piece from the ""Hannity &amp; Colmes"" notebook. ",nothing is tied down,not all things are tied down,0,332,20
17141,"Here @ @ @ @ @ @ @ @ @ @ moment in the ABC coverage was when Ted Koppel, who as - who as anchoring the president's speech, when to Dean Reynolds in the parking lot of the Houston Astrodome. He had assembled 10 African-American evacuees from New Orleans. He asked each one of them what they thought of the Bush speech. Every one of them liked it, every one said they had faith in Bush, ",every one would not criticize,. You could just see the sweat breaking out on his brow. ,none would criticize,not all would criticize,0,333,21
26199," @!JERRY-NADEAU-NASC: I had to relearn how to walk, I had to relearn how to talk. I didn't say anything for a while. I was always thinking, when is this light switch going to turn on and everything will be perfect? 
@!GUPTA: ",Everything is still not perfect,". 
@!NADEAU: My left side is basically tingling, like it's asleep, 24 hours a day. ",nothing is perfect still,not all things are perfect still,0,334,22
167245,"UNIDENTIFIED MALE: I hope so. Yes. 
UNIDENTIFIED MALE: This @ @ @ @ @ @ @ @ @ @ Yes. 
( END VIDEO CLIP ) 
ABRAMS: Well, apparently, ",everything did not go as plan[ned],". That was Lillo Brancato Jr., co-star of ""A Bronx Tale"" in an interview promoting the movie back in 93, he was sure of his path then, but now he's waiting to be charged with the murder of New York City police officer Daniel Enchautegui, fatally shot early Saturday morning after responding off duty to a robbery in at a neighboring house.",nothing went as planned,not all things went as planned,0,335,23
168598,"No. But everybody is doing that. There are people who are collecting speaking fees all over the country. 
@!SCARBOROUGH ",Everybody is not doing that,". 
CHERI JACOBUS, REPUBLICAN STRATEGIST: Joe",nobody is doing that,not all are doing that,0,336,24
168598,"SCARBOROUGH: I go to your newspaper. I write supporting a proposal. If @ @ @ @ @ @ @ @ @ @ off to write this proposal, that is unethical. ",Everybody is not doing it,". 
( CROSSTALK ) 
ZUCKERMAN: Even if youre an opinion writer, a columnist, you would like to know as a reader that the opinions comes from your opinions and not because you are motivated by the money that youre being paid by …",nobody is doing it,not all are doing it,0,337,25
168598,"And people that watch this show know @ @ @ @ @ @ @ @ @ @ I do it because thats what I believe, not because I am getting paid under the table. And, Jack Burkman, you have made my point tonight. And that is that everybody out there is saying, everybody does it. ",Everybody is not doing it,". 
JACOBUS: I don't think everybody is doing it",nobody is doing it,not all are doing it,0,338,26
168798,"JEANNE MESERVE, CNN HOMELAND SECURITY CORRESPONDENT ( voice-over ): Anderson, we don't know if they were the fattest of the fat cats, but some people apparently did find out early. The Department of Homeland Security is investigating two e-mails that outline the threat to New York City transit, both sent before the threat @ @ @ @ @ @ @ @ @ @ Mayor Michael Bloomberg had even been briefed. ""As some of you may know, my father works for Homeland Security at a very high position and receives security briefings on a daily basis,"" the first e-mail reads. ""The only information that I can pass on is that ",everyone should at all costs not ride the subway for the next two weeks,"."" That e-mail is dated 6:05 p.m., October 3rd, about an hour-and-a-half before the mayor had been filled in. ",no one should at all costs ride the subway for the next two weeks,not all should at all costs ride the subway for the next two weeks,0,339,27
187396,"The president to come forward making a brief statement, and then on, hopefully, they try to business as usual -- 
Lou @!DOBBS This approach, this strategy, as you report @ @ @ @ @ @ @ @ @ @ difference in the atmosphere with you, Suzanne, for example, while you were at the White House? 
MALVEAUX: Well, what you feel a sense is that everyone is somewhat in this together because they're all waiting to see when the next shoe is to drop. You know that ",everybody simply is not able [to talk about it amongst each other]," or not allowed to talk about it amongst each other. We're asking lots of questions, and people get a sense of anxiety and tension about that. ",nobody simply is able to talk about it amongst each other,not all simply are able to talk about it amongst each other,0,340,28
187396,"The president to come forward making a brief statement, and then on, hopefully, they try to business as usual -- 
Lou @!DOBBS This approach, this strategy, as you report @ @ @ @ @ @ @ @ @ @ difference in the atmosphere with you, Suzanne, for example, while you were at the White House? 
MALVEAUX: Well, what you feel a sense is that everyone is somewhat in this together because they're all waiting to see when the next shoe is to drop. You know that everybody simply is not able or ",[everybody simply is] not allowed to talk about it amongst each other,". We're asking lots of questions, and people get a sense of anxiety and tension about that. ",nobody simply is allowed to talk about it amongst each other,not all simply are allowed to talk about it amongst each other,0,341,29
195199,"I just put that in there so you can increase your speculation if you want. But never forget that sometimes somebody puts out somebody who is not really going to be the nominee just to deflect, just to obscure who it turns out to be. We'll see if that's the case. But, as you can see, the intrigue is running heavy at the White House as everybody's trying to grasp at straws and thus far ",[everybody 's] not even catching that,". 
Daryn @!KAGAN Bob Franken live at the White House. ",nobody is even catching that,not all are even catching that,0,342,30
28296,"Here's the reality of it. You've got a president that's in the low 30s, maybe even at 29 percent. He is scrambling. ",Every president that's been down that low has not been able to recover in a short period of time this close to the midterms,". Every Republican senator is in trouble in the polls, and at least a push in the House. ",none (that have been down that low) have been able to recover in a short period of time this close to the midterms,not all (that have been down that low) have been able to recover in a short period of time this close to the midterms,0,343,31
29896," @!SANCHEZ: How did it do? Did you make some money? 
@!THOMPSON: @ @ @ @ @ @ @ @ @ @ know that money was raised for sure, but I wasn't directly raising money. So my main push is really just to get out there, and tell the nation that ",everything's not fixed on the Mississippi coast and also in New Orleans,". So, I don't really care who people give to or how they help. ",nothing is fixed on the Mississippi coast and also in New Orleans,not all things are fixed on the Mississippi coast and also in New Orleans,0,344,32
52796," @ @ @ @ @ @ @ @ @ @ I mean a lot of this stuff, plus ... 
@!Mr-HOCHMAN: That's right. 
@!HOLT: ... a portable printer and all this. I am still in search of a perfect bag that I can still get on the airplane ... 
@!Mr-HOCHMAN: Right. 
@!HOLT: ... get through security OK and make sure ",everything's not knocked around,". 
@!Mr-HOCHMAN: The average person carries along a camera and a phone and then now probably an MP3 player or an iPod, something like that. ",nothing is knocked around,not all things are knocked around,0,345,33
52896," @!BROWN: And you have that support system there that you might not otherwise. 
@!Mr-TORKELLS: Absolutely. 
@!BROWN: You've actually put together a list of tips for women who might want to try to put together a trip like this, or any trip like this, and the first thing you suggest is @ @ @ @ @ @ @ @ @ @ level when you're choosing something. 
@!Mr-TORKELLS: No one's going to have fun if ",everybody's not comfortable,". 
@!BROWN: Right. ",nobody is comfortable,not all are comfortable,0,346,34
168499,"SCARBOROUGH: Yes, Katrina, I'll ask you the same thing. Do you think, if the infighting continues, it might drive viewers away from ""Idol""? 
SZISH: Sure, if theres anything that you watch that starts out being a little bit kind of juicy and @ @ @ @ @ @ @ @ @ @ one of those scenarios. If they keep this same, old fighting shtick going on for too long, everyone's going to get sick of it and ",[everyone's going to] not want to hear about it anymore,", so they have to do the balance. 
SCARBOROUGH: And, Jim, I'll ask you the same thing. ",no one is going to want to hear about it anymore,not all are going to want to hear about it anymore,0,347,35
244728," @!VICKI-MABREY-@1ABC# @(Off-camera) But it's helping them to establish credit. Everyone needs to establish credit. 
@!PROFESSOR-ELIZABET# This is like in my top 10 myths. No, ",everyone does not need to establish credit by taking out a credit card,. Establish credit by paying your utility bill. ,no one needs to establish credit by taking out a credit card,not all need to establish credit by taking out a credit card,0,348,36
246194,"Imam ALI: We have been called by the FBI national office, as well as field office, to join this meeting - regular meeting - in the field office in Washington, D.C. 
@!MARTIN: And this was after September 11th, yes? 
Imam ALI: After September 11th, yes. 
@!MARTIN: Now, ",everybody might not be pleased to get a phone call from the FBI,", especially at a time of such national anxiety. How did you feel?",nobody might be pleased to get a phone call from the FBI,not all might be pleased to get a phone call from the FBI,0,349,37
246210,"So my thing of it is, first of all, there's too many churches. There's far too many churches. And because there's too many churches, that brings about different views on different situations because you have different leaders that teach and preach different things. Because whether we know it or not, ",everybody is not preaching God's word the way they need to,". Everybody's not preaching, like you said, the golden rule. ",nobody is preaching God's word the way they need to,not all are preaching God's word the way they need to,0,350,38
246210,"There's far too many churches. And because there's too many churches, that brings about different views on different situations because you have different leaders that teach and preach different things. Because whether we know it or not, everybody is not preaching God's word the way they need to. ","Everybody's not preaching, like you said, the golden rule",". 
@!NEARY: It sounds to me as if what is going on in Jena right now truly has ripped the community apart and maybe opened up wounds that have been there for a long time. ","nobody is preaching, like you said, the golden rule","not all are preaching, like you said, the golden rule",0,351,39
246615,"Five o'clock by the refrigerator is where my kid was, and that's where I'd find myself. 
@!ROKER: You say also a great way to find time is eat more meals together. 
@!Ms-BORBA: Family dinners are wonderful. The problem is sometimes ",everybody's not there at the same time,". 
@!ROKER: Because of their after-school activities, homework, all that stuff. ",nobody is there at the same time,not all are there at the same time,0,352,40
246747,"And I also think, and I mentioned before, that you have to care for that other person really more than you care for yourself. But you also have to be altruistic and empathetic and understand who they are. 
@!SNYDERMAN: But how do you also remain -- but how do you also remain realistic, that not everybody -- not every day is going to be a day in the park? 
@!Ms-ATKINS: Well, ",every day is not a day in the park,", and you know, marriage is really about the every day, the day to day and the details. 
@!Mr-KERNER: Yeah.",none are a day in the park,not all are a day in the park,0,353,41
249058,"No Child Left Behind has some positive attributes, but it was an unfunded mandate in many key particulars. And I don't think anyone who works in low-income serving schools believes that we have highly-qualified teachers in many of these classrooms or other measures necessary to provide the quality education. So the first thing is we need @ @ @ @ @ @ @ @ @ @ the federal government, not only in setting standards, but in helping to provide financial resources so as to equalize moneys between and among states and, indeed, to assist in the equalization of resources within states. If we did that, at least we would have a baseline so that ",every child would not have an education dependent upon his or her social class,". 
@!CHIDEYA: Well, Lynn ... 
@!Ms-HUNTLEY: Secondly, we need to focus on dropout prevention. ",none would have an education dependent upon his or her social class,not all would have an education dependent upon his or her social class,0,354,42
254326,"QUEEN-LATIFAH: They are the metaphor for many families. And I think, once again, I think it's @ @ @ @ @ @ @ @ @ @ guys may have different opinions on this, but for me, you know, when I watch a movie, I don't necessarily - I think everybody tries to see a little bit of themselves in a movie somewhere or someone that they know. If you can't relate to a lot of these characters then you just, you know, you might just be a different person, but you don't have to be one of them to enjoy the film. And I think that what's happening and what we're starting to see is that they're - well, for us, it's been about making films that are - that go to sort of middle of even African-Americans. ",Everything is not going to be about the hood and drugs and guns,". And I mean, we've seen that, we grew up in that, a lot of us. ",nothing is going to be about the hood and drugs and guns,not all things are going to be about the hood and drugs and guns,0,355,43
4024171," @!LUNTZ: In what way? Explain it. 
@!VOICE: I want him to explain it. He is making it sound like ",everybody is not going to vote for Obama,. How does he know that? ,nobody is going to vote for Obama,not all are going to vote for Obama,0,356,44
4024201,"But, I mean, who's in favor of it? Nobody. And we have a law against torture. But if the -- ",everything that is hateful and odious is not covered by some provision of the Constitution,". 
@!STAHL: If someone's in custody, as in Abu Ghraib, and they are brutalized by a law enforcement person, if you listen to the expression, cruel and unusual punishment, doesn't that apply? ",nothing (that is hateful and odious) is covered by some provision of the Constitution,not all things (that are hateful and odious) are covered by some provision of the Constitution,0,357,45
4026186,"It is not to get a pat on the back, obviously. Most likely to get kicked in the behind, and that's the chance you take. You take a chance as - if, you're an editor of a magazine. I'm going to be provocative, I'm going to get people's attention, ",everybody's not going to agree,", but that's the whole idea in the first place. 
@!MARTIN: But isn't that - by that standard hasn't it succeeded, we're talking about it.",nobody is going to agree,not all are going to agree,0,358,46
4026395," @!ELIZABETH-VARGAS-@# @(Voiceover) Did you anticipate that 6,000 kids would apply for 1,000 jobs? 
@!SARA-LEWIS-@1SPECI# Yes. 
@!ELIZABETH-VARGAS-@# @(Off-camera) Is the city doing all it can? 
@!SARA-LEWIS-@1SPECI# ",Every problem in America is not created by government,", and it can not and should not be solved by government. It just can not be, because government is becoming more and more massive and more and more expensive.",none (in America) are created by government,not all (in America) are created by government,0,359,47
4026395," @!ELIZABETH-VARGAS-@# @(Voiceover) Did you anticipate that 6,000 kids would apply for 1,000 jobs? 
@!SARA-LEWIS-@1SPECI# Yes. 
@!ELIZABETH-VARGAS-@# @(Off-camera) Is the city doing all it can? 
@!SARA-LEWIS-@1SPECI# Every problem in America is not created by government, and ",[every problem in America] can not and should not be solved by government,". It just can not be, because government is becoming more and more massive and more and more expensive.",none (in America) can and should be solved by government,not all (in America) can and should be solved by government,0,360,48
